platform_code,time,latitude,longitude,slp,drogue,sst,battery,presdiff,salinity,gpsfixdel
4101644,2021-11-25T10:00:00Z,28.276,-48.4924,NaN,1,25.4,13.2,NaN,NaN,0
4101644,2021-11-25T11:00:00Z,28.2794,-48.4882,NaN,1,25.35,13.2,NaN,NaN,0
4101644,2021-11-25T12:00:00Z,28.2824,-48.483,NaN,1,25.32,13.2,NaN,NaN,0
4101644,2021-11-25T13:00:00Z,28.285,-48.4758,NaN,1,25.33,13.2,NaN,NaN,0
4101644,2021-11-25T14:00:00Z,28.2878,-48.4684,NaN,1,25.35,13.2,NaN,NaN,0
4101644,2021-11-25T15:00:00Z,28.2902,-48.4582,NaN,1,25.35,13.2,NaN,NaN,0
4101644,2021-11-25T16:00:00Z,28.29,-48.4458,NaN,1,25.36,13.2,NaN,NaN,0
4101644,2021-11-25T17:00:00Z,28.2896,-48.4348,NaN,1,25.3,13.2,NaN,NaN,0
4101644,2021-11-25T18:00:00Z,28.282,-48.4246,NaN,1,25.29,13.2,NaN,NaN,0
4101644,2021-11-25T19:00:00Z,28.264,-48.418,NaN,1,25.27,13.2,NaN,NaN,0
4101644,2021-11-25T20:00:00Z,28.2456,-48.4142,NaN,1,25.32,13.2,NaN,NaN,0
4101644,2021-11-25T21:00:00Z,28.2282,-48.4134,NaN,NaN,25.35,13.2,NaN,NaN,0
4101644,2021-11-25T22:00:00Z,28.214,-48.4164,NaN,1,25.25,13.2,NaN,NaN,0
4101644,2021-11-25T23:00:00Z,28.2016,-48.4194,NaN,NaN,25.29,13.2,NaN,NaN,0
4101644,2021-11-26T00:00:00Z,28.1898,-48.421,NaN,NaN,25.28,13.2,NaN,NaN,0
4101644,2021-11-26T01:00:00Z,28.178,-48.4236,NaN,1,25.27,13.2,NaN,NaN,0
4101644,2021-11-26T14:00:00Z,28.0184,-48.461,NaN,NaN,25.14,13.2,NaN,NaN,0
4101644,2021-11-26T15:00:00Z,28.0044,-48.4608,NaN,NaN,25.16,13.2,NaN,NaN,0
4101644,2021-11-26T18:00:00Z,27.959,-48.457,NaN,1,25.42,14.0,NaN,NaN,0
4101644,2021-11-26T19:00:00Z,27.946,-48.4562,NaN,1,25.49,13.2,NaN,NaN,0
4101644,2021-11-26T20:00:00Z,27.931,-48.456,NaN,1,25.64,13.2,NaN,NaN,0
4101644,2021-11-26T21:00:00Z,27.9158,-48.456,NaN,1,25.67,13.2,NaN,NaN,0
4101644,2021-11-26T22:00:00Z,27.8994,-48.4568,NaN,NaN,25.66,13.2,NaN,NaN,0
4101644,2021-11-26T23:00:00Z,27.8842,-48.4604,NaN,1,25.65,13.4,NaN,NaN,0
4101644,2021-11-27T00:00:00Z,27.868,-48.4656,NaN,1,25.64,13.2,NaN,NaN,0
4101644,2021-11-27T01:00:00Z,27.8532,-48.4688,NaN,1,25.63,13.4,NaN,NaN,0
4101644,2021-11-27T02:00:00Z,27.8402,-48.4728,NaN,1,25.62,13.2,NaN,NaN,0
4101644,2021-11-27T03:00:00Z,27.8298,-48.4766,NaN,NaN,25.59,13.2,NaN,NaN,0
4101644,2021-11-27T04:00:00Z,27.8192,-48.4798,NaN,NaN,25.6,13.2,NaN,NaN,0
4101644,2021-11-27T05:00:00Z,27.809,-48.4822,NaN,1,25.61,13.2,NaN,NaN,0
4101644,2021-11-27T06:00:00Z,27.8008,-48.4866,NaN,NaN,25.62,13.2,NaN,NaN,0
4101644,2021-11-27T07:00:00Z,27.7922,-48.4902,NaN,1,25.63,13.2,NaN,NaN,0
4101644,2021-11-27T08:00:00Z,27.784,-48.492,NaN,NaN,25.61,13.2,NaN,NaN,0
4101644,2021-11-27T09:00:00Z,27.7762,-48.495,NaN,NaN,25.59,13.2,NaN,NaN,0
4101644,2021-11-27T10:00:00Z,27.7684,-48.4984,NaN,NaN,25.62,13.2,NaN,NaN,0
4101644,2021-11-27T12:00:00Z,27.7572,-48.5044,NaN,1,25.58,13.2,NaN,NaN,0
4101644,2021-11-27T13:00:00Z,27.7554,-48.509,NaN,NaN,25.61,13.2,NaN,NaN,0
4101644,2021-11-27T14:00:00Z,27.7542,-48.5124,NaN,NaN,25.63,13.2,NaN,NaN,0
4101644,2021-11-27T15:00:00Z,27.7544,-48.515,NaN,NaN,25.64,13.2,NaN,NaN,0
4101644,2021-11-27T16:00:00Z,27.7544,-48.5184,NaN,NaN,25.71,13.2,NaN,NaN,0
4101644,2021-11-27T17:00:00Z,27.7542,-48.5198,NaN,NaN,25.74,13.2,NaN,NaN,0
4101644,2021-11-27T18:00:00Z,27.7528,-48.521,NaN,1,25.68,13.2,NaN,NaN,0
4101644,2021-11-27T19:00:00Z,27.7526,-48.5234,NaN,1,25.68,13.2,NaN,NaN,0
4101644,2021-11-27T20:00:00Z,27.7516,-48.5248,NaN,1,25.67,13.2,NaN,NaN,0
4101644,2021-11-27T21:00:00Z,27.7502,-48.5268,NaN,1,25.66,13.2,NaN,NaN,0
4101644,2021-11-27T22:00:00Z,27.7474,-48.5288,NaN,1,25.62,13.2,NaN,NaN,0
4101644,2021-11-27T23:00:00Z,27.7446,-48.5316,NaN,1,25.6,13.2,NaN,NaN,0
4101644,2021-11-28T00:00:00Z,27.7424,-48.5338,NaN,1,25.57,13.2,NaN,NaN,0
4101644,2021-11-28T01:00:00Z,27.7396,-48.5382,NaN,1,25.56,14.0,NaN,NaN,0
4101644,2021-11-28T02:00:00Z,27.7382,-48.5432,NaN,1,25.56,14.0,NaN,NaN,0
4101644,2021-11-28T03:00:00Z,27.737,-48.5468,NaN,1,25.56,14.0,NaN,NaN,0
4101644,2021-11-28T04:00:00Z,27.7344,-48.5516,NaN,1,25.56,14.0,NaN,NaN,0
4101644,2021-11-28T05:00:00Z,27.732,-48.5578,NaN,NaN,25.57,14.0,NaN,NaN,0
4101644,2021-11-28T06:00:00Z,27.7308,-48.5656,NaN,1,25.57,14.0,NaN,NaN,0
4101644,2021-11-28T07:00:00Z,27.7296,-48.5726,NaN,1,25.58,14.0,NaN,NaN,0
4101644,2021-11-28T08:00:00Z,27.729,-48.5794,NaN,1,25.59,14.0,NaN,NaN,0
4101644,2021-11-28T09:00:00Z,27.7288,-48.585,NaN,1,25.6,13.2,NaN,NaN,0
4101644,2021-11-28T10:00:00Z,27.7286,-48.5902,NaN,1,25.58,13.2,NaN,NaN,0
4101644,2021-11-28T11:00:00Z,27.7284,-48.5946,NaN,NaN,25.58,13.2,NaN,NaN,0
4101644,2021-11-28T12:00:00Z,27.73,-48.5986,NaN,1,25.58,13.2,NaN,NaN,0
4101644,2021-11-28T13:00:00Z,27.7328,-48.603,NaN,1,25.58,13.2,NaN,NaN,0
4101644,2021-11-28T14:00:00Z,27.7372,-48.606,NaN,NaN,25.59,13.2,NaN,NaN,0
4101644,2021-11-28T15:00:00Z,27.7418,-48.6072,NaN,1,25.63,13.2,NaN,NaN,0
4101644,2021-11-28T16:00:00Z,27.746,-48.609,NaN,NaN,25.62,13.2,NaN,NaN,0
4101644,2021-11-28T17:00:00Z,27.7496,-48.61,NaN,1,25.64,13.2,NaN,NaN,0
4101644,2021-11-28T18:00:00Z,27.7532,-48.6106,NaN,NaN,25.66,13.2,NaN,NaN,0
4101644,2021-11-28T19:00:00Z,27.756,-48.6096,NaN,1,25.66,13.2,NaN,NaN,0
4101644,2021-11-28T20:00:00Z,27.7556,-48.6094,NaN,1,25.65,13.2,NaN,NaN,0
4101644,2021-11-28T21:00:00Z,27.7544,-48.6102,NaN,1,25.63,13.2,NaN,NaN,0
4101644,2021-11-28T22:00:00Z,27.7532,-48.6096,NaN,1,25.63,13.2,NaN,NaN,0
4101644,2021-11-28T23:00:00Z,27.7506,-48.6082,NaN,NaN,25.63,13.2,NaN,NaN,0
4101644,2021-11-29T00:00:00Z,27.7464,-48.6104,NaN,1,25.62,13.2,NaN,NaN,0
4101644,2021-11-29T01:00:00Z,27.7422,-48.6142,NaN,1,25.61,13.2,NaN,NaN,0
4101644,2021-11-29T02:00:00Z,27.737,-48.6192,NaN,NaN,25.62,13.2,NaN,NaN,0
4101644,2021-11-29T03:00:00Z,27.7338,-48.6258,NaN,1,25.62,13.2,NaN,NaN,0
4101644,2021-11-29T04:00:00Z,27.731,-48.632,NaN,1,25.61,13.2,NaN,NaN,0
4101644,2021-11-29T05:00:00Z,27.7288,-48.6382,NaN,NaN,25.61,13.2,NaN,NaN,0
4101644,2021-11-29T06:00:00Z,27.727,-48.6444,NaN,NaN,25.63,13.2,NaN,NaN,0
4101644,2021-11-29T07:00:00Z,27.727,-48.6514,NaN,NaN,25.62,13.2,NaN,NaN,0
4101644,2021-11-29T08:00:00Z,27.7264,-48.6588,NaN,1,25.61,13.2,NaN,NaN,0
4101644,2021-11-29T09:00:00Z,27.726,-48.6662,NaN,NaN,25.62,13.2,NaN,NaN,0
4101644,2021-11-29T10:00:00Z,27.7274,-48.6724,NaN,1,25.62,13.2,NaN,NaN,0
4101644,2021-11-29T13:00:00Z,27.7324,-48.685,NaN,NaN,25.64,13.2,NaN,NaN,0
4101644,2021-11-29T14:00:00Z,27.7356,-48.6886,NaN,1,25.62,13.2,NaN,NaN,0
4101644,2021-11-29T15:00:00Z,27.7422,-48.6918,NaN,1,25.64,13.2,NaN,NaN,0
4101644,2021-11-29T16:00:00Z,27.7478,-48.6934,NaN,NaN,25.68,13.2,NaN,NaN,0
4101644,2021-11-29T17:00:00Z,27.7542,-48.6946,NaN,1,25.69,13.2,NaN,NaN,0
4101644,2021-11-29T18:00:00Z,27.76,-48.6936,NaN,1,25.71,13.2,NaN,NaN,0
4101644,2021-11-29T19:00:00Z,27.7632,-48.6918,NaN,NaN,25.68,13.2,NaN,NaN,0
4101644,2021-11-29T20:00:00Z,27.7644,-48.6896,NaN,1,25.66,13.2,NaN,NaN,0
4201523,2021-11-23T00:00:00Z,34.7258,-57.0082,NaN,NaN,23.0,13.6,NaN,NaN,0
4201523,2021-11-23T01:00:00Z,34.7284,-57.0188,NaN,NaN,23.07,13.6,NaN,NaN,0
4201523,2021-11-23T02:00:00Z,34.7288,-57.0278,NaN,NaN,23.08,13.6,NaN,NaN,0
4201523,2021-11-23T03:00:00Z,34.729,-57.0342,NaN,NaN,23.06,13.6,NaN,NaN,0
4201523,2021-11-23T04:00:00Z,34.7296,-57.0384,NaN,NaN,23.06,13.6,NaN,NaN,0
4201523,2021-11-23T05:00:00Z,34.7318,-57.0424,NaN,NaN,23.02,13.6,NaN,NaN,0
4201523,2021-11-23T06:00:00Z,34.7342,-57.0456,NaN,NaN,22.99,13.6,NaN,NaN,0
4201523,2021-11-23T07:00:00Z,34.7356,-57.0478,NaN,NaN,23.0,13.6,NaN,NaN,0
4201523,2021-11-23T08:00:00Z,34.737,-57.049,NaN,NaN,23.0,13.6,NaN,NaN,0
4201523,2021-11-23T09:00:00Z,34.739,-57.0496,NaN,NaN,23.0,13.6,NaN,NaN,0
4201523,2021-11-23T10:00:00Z,34.7388,-57.0534,NaN,NaN,23.01,13.6,NaN,NaN,0
4201523,2021-11-23T12:00:00Z,34.7396,-57.0614,NaN,NaN,23.1,13.6,NaN,NaN,0
4201523,2021-11-23T13:00:00Z,34.74,-57.0662,NaN,NaN,23.11,13.6,NaN,NaN,0
4201523,2021-11-23T14:00:00Z,34.7402,-57.068,NaN,NaN,23.14,13.6,NaN,NaN,0
4201523,2021-11-23T15:00:00Z,34.7406,-57.0702,NaN,NaN,23.03,13.6,NaN,NaN,0
4201523,2021-11-23T16:00:00Z,34.7428,-57.072,NaN,NaN,22.9,13.6,NaN,NaN,0
4201523,2021-11-23T17:00:00Z,34.7444,-57.0768,NaN,NaN,22.91,13.6,NaN,NaN,0
4201523,2021-11-23T18:00:00Z,34.747,-57.0838,NaN,NaN,22.99,13.6,NaN,NaN,0
4201523,2021-11-23T19:00:00Z,34.7516,-57.0904,NaN,NaN,23.03,13.6,NaN,NaN,0
4201523,2021-11-23T20:00:00Z,34.7584,-57.0966,NaN,NaN,23.06,13.6,NaN,NaN,0
4201523,2021-11-23T21:00:00Z,34.768,-57.1022,NaN,NaN,23.06,13.6,NaN,NaN,0
4201523,2021-11-23T22:00:00Z,34.78,-57.1024,NaN,NaN,23.05,13.6,NaN,NaN,0
4201523,2021-11-23T23:00:00Z,34.7934,-57.0994,NaN,NaN,23.03,13.6,NaN,NaN,0
4201523,2021-11-24T00:00:00Z,34.808,-57.095,NaN,NaN,23.04,13.6,NaN,NaN,0
4201523,2021-11-24T01:00:00Z,34.8232,-57.0886,NaN,NaN,23.08,13.6,NaN,NaN,0
4201523,2021-11-24T02:00:00Z,34.8388,-57.0818,NaN,NaN,23.1,13.6,NaN,NaN,0
4201523,2021-11-24T03:00:00Z,34.854,-57.0714,NaN,NaN,23.07,13.6,NaN,NaN,0
4201523,2021-11-24T04:00:00Z,34.8692,-57.0582,NaN,NaN,23.01,13.6,NaN,NaN,0
4201523,2021-11-24T05:00:00Z,34.883,-57.0422,NaN,NaN,22.89,13.6,NaN,NaN,0
4201523,2021-11-24T06:00:00Z,34.8956,-57.0256,NaN,NaN,22.75,13.6,NaN,NaN,0
4201523,2021-11-24T07:00:00Z,34.906,-57.012,NaN,NaN,22.56,13.6,NaN,NaN,0
4201523,2021-11-24T08:00:00Z,34.9136,-57.0022,NaN,NaN,22.43,13.6,NaN,NaN,0
4201523,2021-11-24T09:00:00Z,34.9188,-56.9988,NaN,NaN,22.41,13.6,NaN,NaN,0
4201523,2021-11-24T10:00:00Z,34.9244,-57.0008,NaN,NaN,22.41,13.6,NaN,NaN,0
4201523,2021-11-24T12:00:00Z,34.9372,-56.9998,NaN,NaN,22.4,13.6,NaN,NaN,0
4201523,2021-11-24T13:00:00Z,34.9476,-56.9938,NaN,NaN,22.38,13.6,NaN,NaN,0
4201523,2021-11-24T14:00:00Z,34.9502,-56.9844,NaN,NaN,22.39,13.6,NaN,NaN,0
4201523,2021-11-24T15:00:00Z,34.9476,-56.9718,NaN,NaN,22.4,13.6,NaN,NaN,0
4201523,2021-11-24T16:00:00Z,34.9424,-56.956,NaN,NaN,22.4,13.6,NaN,NaN,0
4201523,2021-11-24T17:00:00Z,34.9384,-56.939,NaN,NaN,22.42,13.6,NaN,NaN,0
4201523,2021-11-24T18:00:00Z,34.9346,-56.922,NaN,NaN,22.43,13.6,NaN,NaN,0
4201523,2021-11-24T19:00:00Z,34.9306,-56.903,NaN,NaN,22.43,13.6,NaN,NaN,0
4201523,2021-11-24T20:00:00Z,34.9224,-56.881,NaN,NaN,22.42,13.6,NaN,NaN,0
4201523,2021-11-24T21:00:00Z,34.91,-56.8608,NaN,NaN,22.47,13.6,NaN,NaN,0
4201523,2021-11-24T22:00:00Z,34.8982,-56.8448,NaN,NaN,22.47,13.6,NaN,NaN,0
4201523,2021-11-24T23:00:00Z,34.8874,-56.8298,NaN,NaN,22.5,13.6,NaN,NaN,0
4201523,2021-11-25T00:00:00Z,34.8794,-56.8144,NaN,NaN,22.49,13.6,NaN,NaN,0
4201523,2021-11-25T01:00:00Z,34.8718,-56.798,NaN,NaN,22.5,13.6,NaN,NaN,0
4201523,2021-11-25T02:00:00Z,34.8638,-56.7824,NaN,NaN,22.49,13.6,NaN,NaN,0
4201523,2021-11-25T03:00:00Z,34.8574,-56.767,NaN,NaN,22.49,13.6,NaN,NaN,0
4201523,2021-11-25T04:00:00Z,34.8496,-56.7488,NaN,NaN,22.46,13.6,NaN,NaN,0
4201523,2021-11-25T05:00:00Z,34.8398,-56.7332,NaN,NaN,22.46,13.6,NaN,NaN,0
4201523,2021-11-25T13:00:00Z,34.7722,-56.6056,NaN,NaN,22.6,13.6,NaN,NaN,0
4201523,2021-11-25T14:00:00Z,34.7644,-56.5914,NaN,NaN,22.6,13.6,NaN,NaN,0
4201523,2021-11-25T15:00:00Z,34.7588,-56.5766,NaN,NaN,22.61,13.6,NaN,NaN,0
4201523,2021-11-25T16:00:00Z,34.7532,-56.5612,NaN,NaN,22.61,13.6,NaN,NaN,0
4201523,2021-11-25T17:00:00Z,34.7468,-56.543,NaN,NaN,22.62,13.6,NaN,NaN,0
4201523,2021-11-25T18:00:00Z,34.7394,-56.525,NaN,NaN,22.62,13.6,NaN,NaN,0
4201523,2021-11-25T19:00:00Z,34.733,-56.5072,NaN,NaN,22.56,13.6,NaN,NaN,0
4201523,2021-11-25T20:00:00Z,34.7244,-56.4896,NaN,NaN,22.56,13.6,NaN,NaN,0
4201523,2021-11-25T21:00:00Z,34.7146,-56.4736,NaN,NaN,22.54,13.6,NaN,NaN,0
4201523,2021-11-25T22:00:00Z,34.7066,-56.4582,NaN,NaN,22.55,13.6,NaN,NaN,0
4201523,2021-11-25T23:00:00Z,34.6978,-56.444,NaN,NaN,22.53,13.6,NaN,NaN,0
4201523,2021-11-26T00:00:00Z,34.6896,-56.4308,NaN,NaN,22.54,13.6,NaN,NaN,0
4201523,2021-11-26T01:00:00Z,34.6804,-56.4176,NaN,NaN,22.53,13.6,NaN,NaN,0
4201523,2021-11-26T02:00:00Z,34.6736,-56.4032,NaN,NaN,22.47,13.6,NaN,NaN,0
4201523,2021-11-26T03:00:00Z,34.667,-56.3864,NaN,NaN,22.45,13.6,NaN,NaN,0
4201523,2021-11-26T04:00:00Z,34.6596,-56.3686,NaN,NaN,22.44,13.6,NaN,NaN,0
4201523,2021-11-26T05:00:00Z,34.6514,-56.3492,NaN,NaN,22.41,13.6,NaN,NaN,0
4201523,2021-11-26T06:00:00Z,34.6434,-56.3328,NaN,NaN,22.43,13.6,NaN,NaN,0
4201523,2021-11-26T07:00:00Z,34.6388,-56.3186,NaN,NaN,22.42,13.6,NaN,NaN,0
4201523,2021-11-26T08:00:00Z,34.6332,-56.3058,NaN,NaN,22.42,13.6,NaN,NaN,0
4201523,2021-11-26T09:00:00Z,34.63,-56.2902,NaN,NaN,22.45,13.6,NaN,NaN,0
4201523,2021-11-26T10:00:00Z,34.6272,-56.2758,NaN,NaN,22.45,13.6,NaN,NaN,0
4201523,2021-11-26T12:00:00Z,34.6224,-56.2398,NaN,NaN,22.45,13.6,NaN,NaN,0
4201523,2021-11-26T13:00:00Z,34.6174,-56.2218,NaN,NaN,22.47,13.6,NaN,NaN,0
4201523,2021-11-26T14:00:00Z,34.6148,-56.2052,NaN,NaN,22.48,13.6,NaN,NaN,0
4201523,2021-11-26T15:00:00Z,34.6116,-56.186,NaN,NaN,22.49,13.6,NaN,NaN,0
4201523,2021-11-26T16:00:00Z,34.6084,-56.165,NaN,NaN,22.49,13.6,NaN,NaN,0
4201523,2021-11-26T17:00:00Z,34.6046,-56.1438,NaN,NaN,22.46,13.6,NaN,NaN,0
4201523,2021-11-26T18:00:00Z,34.5998,-56.1216,NaN,NaN,22.48,13.6,NaN,NaN,0
4201523,2021-11-26T19:00:00Z,34.5924,-56.1008,NaN,NaN,22.53,13.6,NaN,NaN,0
4201523,2021-11-26T20:00:00Z,34.5816,-56.0836,NaN,NaN,22.52,13.6,NaN,NaN,0
4201523,2021-11-26T21:00:00Z,34.5708,-56.0684,NaN,NaN,22.55,13.6,NaN,NaN,0
4201523,2021-11-26T22:00:00Z,34.5654,-56.058,NaN,NaN,22.54,13.6,NaN,NaN,0
4201523,2021-11-26T23:00:00Z,34.564,-56.0508,NaN,NaN,22.55,13.6,NaN,NaN,0
4201523,2021-11-27T00:00:00Z,34.5634,-56.0444,NaN,NaN,22.54,13.6,NaN,NaN,0
4201523,2021-11-27T01:00:00Z,34.5646,-56.0394,NaN,NaN,22.54,13.6,NaN,NaN,0
4201523,2021-11-27T02:00:00Z,34.5662,-56.0348,NaN,NaN,22.55,13.6,NaN,NaN,0
4201523,2021-11-27T03:00:00Z,34.57,-56.0298,NaN,NaN,22.56,13.6,NaN,NaN,0
4201523,2021-11-27T04:00:00Z,34.5756,-56.0232,NaN,NaN,22.54,13.6,NaN,NaN,0
4201523,2021-11-27T05:00:00Z,34.582,-56.0164,NaN,NaN,22.5,13.6,NaN,NaN,0
4201523,2021-11-27T06:00:00Z,34.5894,-56.011,NaN,NaN,22.48,13.6,NaN,NaN,0
4201523,2021-11-27T07:00:00Z,34.598,-56.0042,NaN,NaN,22.32,13.6,NaN,NaN,0
4201523,2021-11-27T08:00:00Z,34.6092,-55.996,NaN,NaN,22.24,13.6,NaN,NaN,0
4201523,2021-11-27T09:00:00Z,34.6206,-55.9846,NaN,NaN,22.1,13.6,NaN,NaN,0
4201523,2021-11-27T10:00:00Z,34.6308,-55.9692,NaN,NaN,22.02,13.6,NaN,NaN,0
4201523,2021-11-27T12:00:00Z,34.647,-55.9432,NaN,NaN,21.87,13.6,NaN,NaN,0
4201523,2021-11-27T13:00:00Z,34.653,-55.933,NaN,NaN,21.89,13.6,NaN,NaN,0
4201523,2021-11-27T14:00:00Z,34.6568,-55.9228,NaN,NaN,21.91,13.6,NaN,NaN,0
4201523,2021-11-27T15:00:00Z,34.6572,-55.9142,NaN,NaN,21.94,13.6,NaN,NaN,0
4201523,2021-11-27T16:00:00Z,34.6558,-55.9072,NaN,NaN,21.97,13.6,NaN,NaN,0
4201523,2021-11-27T17:00:00Z,34.6562,-55.906,NaN,NaN,22.03,13.6,NaN,NaN,0
4201523,2021-11-27T18:00:00Z,34.6572,-55.9064,NaN,NaN,22.07,13.6,NaN,NaN,0
4201523,2021-11-27T19:00:00Z,34.6608,-55.9102,NaN,NaN,22.1,13.6,NaN,NaN,0
4201523,2021-11-27T20:00:00Z,34.6654,-55.9132,NaN,NaN,22.1,13.6,NaN,NaN,0
4201523,2021-11-27T21:00:00Z,34.671,-55.914,NaN,NaN,22.12,13.6,NaN,NaN,0
