platform_code,time,latitude,longitude,slp,drogue,sst,battery,presdiff,salinity,gpsfixdel
,UTC,degrees_north,degrees_east,hPa,,deg C,volts,hPa,PSU,
2802011,2024-10-28T09:00:00Z,39.3986,-70.783,1028.0,20,19.98,12.0,-0.2,NaN,NaN
7810423,2024-10-28T09:00:00Z,23.9712122,-84.8797366,NaN,NaN,27.95,6.8,0.0,NaN,NaN
3101577,2024-10-28T09:00:00Z,12.9016,-42.6742,NaN,6,28.54,11.0,NaN,NaN,NaN
3101515,2024-10-28T09:00:00Z,35.5066,-55.057,NaN,NaN,24.29,12.8,NaN,NaN,NaN
7810290,2024-10-28T09:00:00Z,31.7234,-72.201,1022.7,31,25.46,11.4,0.0,NaN,NaN
7810418,2024-10-28T09:00:00Z,23.4333365,-85.6559513,NaN,NaN,29.29,7.4,0.0,NaN,NaN
4101542,2024-10-28T09:00:00Z,34.5322,-42.5704,NaN,NaN,NaN,8.2,NaN,NaN,NaN
6203768,2024-10-28T09:00:00Z,34.4778,-44.2408,1017.7,NaN,25.14,9.6,25.5,NaN,NaN
4101851,2024-10-28T09:00:00Z,27.8704,-59.9368,1015.6,NaN,27.87,11.0,-0.1,NaN,NaN
4402670,2024-10-28T09:00:00Z,21.6206,-78.853,1013.7,NaN,25.36,10.4,-0.8,NaN,NaN
7810419,2024-10-28T09:00:00Z,26.6268262,-88.9156635,NaN,NaN,27.39,7.8,0.0,NaN,NaN
4402721,2024-10-28T09:00:00Z,18.6236,-59.2876,1012.7,NaN,29.77,10.6,-0.1,NaN,NaN
4101861,2024-10-28T09:00:00Z,28.4702,-47.6554,1016.0,NaN,26.43,10.4,-0.2,NaN,4
7810415,2024-10-28T09:00:00Z,27.909682,-90.6932795,1020.8,NaN,26.39,7.4,0.0,NaN,NaN
1701718,2024-10-28T09:00:00Z,20.8082,-69.626,864.6,NaN,NaN,17.2,0.0,NaN,NaN
4101858,2024-10-28T09:00:00Z,32.3776,-62.997,NaN,9,NaN,10.2,NaN,NaN,5
7810381,2024-10-28T09:00:00Z,19.1114,-94.5456,1015.8,14,28.66,11.4,0.0,NaN,NaN
7810291,2024-10-28T09:00:00Z,28.15,-74.8326,1020.5,50,26.99,11.2,0.0,NaN,NaN
7810311,2024-10-28T09:00:00Z,37.008,-75.8158,1028.5,34,18.24,11.2,0.0,NaN,NaN
7810323,2024-10-28T09:00:00Z,26.9344,-60.6678,1016.8,24,28.16,11.2,0.0,NaN,NaN
7810312,2024-10-28T09:00:00Z,36.2164,-68.3288,1025.3,38,24.55,11.4,0.0,NaN,NaN
6203842,2024-10-28T09:00:00Z,28.459,-52.4058,1015.6,NaN,28.18,10.8,0.0,NaN,NaN
7801572,2024-10-28T09:00:00Z,19.5014,-58.6922,1012.8,60,29.8,10.6,0.0,NaN,NaN
7810424,2024-10-28T09:00:00Z,25.6333073,-84.0482233,NaN,NaN,28.29,7.6,0.0,NaN,NaN
7810420,2024-10-28T09:00:00Z,24.6708713,-84.8971207,NaN,NaN,26.82,7.6,0.0,NaN,NaN
4101862,2024-10-28T09:00:00Z,16.2936,-51.393,1012.1,NaN,29.24,10.2,0.1,NaN,4
7810322,2024-10-28T09:00:00Z,23.6386,-68.6466,1015.8,60,29.03,10.0,0.0,NaN,NaN
7810421,2024-10-28T09:00:00Z,24.0896769,-84.9429297,NaN,NaN,27.17,7.6,0.0,NaN,NaN
7810422,2024-10-28T09:00:00Z,25.5509594,-85.4561556,NaN,NaN,27.06,7.6,0.0,NaN,NaN
6203839,2024-10-28T09:00:00Z,32.7166,-49.5448,1014.6,NaN,25.18,10.0,0.1,NaN,NaN
4402674,2024-10-28T09:00:00Z,25.5688,-61.7238,1015.9,NaN,29.09,10.4,-0.2,NaN,NaN
7810383,2024-10-28T09:00:00Z,24.416,-89.4466,1018.0,53,27.85,10.0,0.0,NaN,NaN
5802000,2024-10-28T09:00:00Z,25.0204,-72.2772,1017.1,16,27.62,11.8,-0.1,NaN,NaN
1301575,2024-10-28T09:00:00Z,30.7908,-41.8234,NaN,NaN,NaN,12.2,NaN,NaN,NaN
7810425,2024-10-28T09:00:00Z,26.1379998,-85.198864,NaN,NaN,26.66,7.6,0.0,NaN,NaN
7810426,2024-10-28T09:00:00Z,25.9092936,-85.480862,NaN,NaN,26.91,7.6,0.0,NaN,NaN
1301810,2024-10-28T09:00:00Z,38.5678,-39.5852,1022.5,24,21.02,11.4,-0.4,NaN,1
6402616,2024-10-28T09:00:00Z,27.8972,-46.2688,1016.1,NaN,27.43,10.4,0.0,NaN,NaN
1501780,2024-10-28T09:00:00Z,29.619,-60.7576,NaN,NaN,27.61,10.2,NaN,NaN,4
7810427,2024-10-28T09:00:00Z,27.38553,-89.0136907,NaN,NaN,27.26,7.4,0.0,NaN,NaN
4402675,2024-10-28T09:00:00Z,31.4118,-66.1506,1020.3,NaN,25.46,10.4,-0.1,NaN,NaN
4601782,2024-10-28T09:00:00Z,29.8036,-48.2022,1015.7,NaN,27.26,13.2,-0.5,NaN,NaN
4101859,2024-10-28T09:00:00Z,16.243,-52.7764,1012.4,8,29.24,10.2,0.2,NaN,4
4402665,2024-10-28T09:00:00Z,26.5682,-78.7972,1019.5,NaN,NaN,8.8,-0.6,NaN,4
6203771,2024-10-28T09:00:00Z,25.9508,-53.4838,1013.2,NaN,27.06,10.4,-0.3,NaN,NaN
5301665,2024-10-28T09:00:00Z,38.935,-70.4054,NaN,1,20.91,14.6,NaN,NaN,NaN
4102501,2024-10-28T09:00:00Z,13.8832,-72.1244,NaN,17,30.23,11.8,NaN,NaN,4
2802022,2024-10-28T09:00:00Z,36.502,-73.3726,1026.1,16,22.59,12.2,-0.3,NaN,1
6203772,2024-10-28T09:00:00Z,36.1676,-65.9332,1024.8,NaN,24.33,10.4,0.5,NaN,NaN
3801632,2024-10-28T09:00:00Z,-2.8424,158.4834,NaN,30,30.64,12.0,NaN,NaN,NaN
6402617,2024-10-28T09:00:00Z,32.2804,-55.8396,1018.5,NaN,26.66,10.6,-0.1,NaN,NaN
7810364,2024-10-28T09:00:00Z,24.2374065,-81.4306698,NaN,NaN,28.66,7.8,0.0,NaN,NaN
4201523,2024-10-28T09:00:00Z,32.4754,-49.3032,NaN,NaN,25.61,12.6,NaN,NaN,NaN
1301712,2024-10-28T09:00:00Z,23.8082,-62.659,1014.9,NaN,29.03,10.0,-0.1,NaN,NaN
1301737,2024-10-28T09:00:00Z,28.8496,-59.6126,1017.2,NaN,27.62,10.6,0.1,NaN,NaN
6203890,2024-10-28T09:00:00Z,10.9244,-45.7768,1011.1,NaN,28.87,11.2,0.1,NaN,NaN
1301731,2024-10-28T09:00:00Z,21.3726,-52.564,1013.6,NaN,29.07,11.4,0.0,NaN,605
5301664,2024-10-28T09:00:00Z,38.351,-74.736,NaN,2,18.22,15.4,NaN,NaN,NaN
1301795,2024-10-28T09:00:00Z,25.5,-74.4886,1017.4,NaN,NaN,9.4,0.0,NaN,NaN
4102500,2024-10-28T09:00:00Z,20.4566,-60.1226,NaN,19,30.08,11.6,NaN,NaN,NaN
6203597,2024-10-28T09:00:00Z,27.3074,-75.7114,NaN,NaN,27.05,8.6,0.0,NaN,NaN
6203849,2024-10-28T09:00:00Z,36.285,-64.7874,1024.3,NaN,24.78,9.8,0.4,NaN,4
3801598,2024-10-28T09:00:00Z,37.1596,-61.1996,1022.9,23,24.42,11.8,0.2,NaN,NaN
1701715,2024-10-28T09:00:00Z,25.58,-58.8646,1014.6,NaN,29.19,7.6,0.0,NaN,NaN
1301817,2024-10-28T09:00:00Z,32.5248,-65.345,1020.4,22,25.17,11.6,0.2,NaN,NaN
6203846,2024-10-28T09:00:00Z,30.252,-43.7996,1017.7,NaN,26.51,10.6,0.4,NaN,NaN
1301818,2024-10-28T09:00:00Z,32.2592,-66.0368,1020.1,48,24.99,11.6,-0.2,NaN,NaN
1301770,2024-10-28T09:00:00Z,28.8214,-51.57,1015.6,NaN,27.1,11.0,0.3,NaN,NaN
1301798,2024-10-28T09:00:00Z,31.19,-41.2858,1020.0,NaN,26.23,10.4,0.0,NaN,NaN
4402744,2024-10-28T09:00:00Z,34.8852,-56.466,1018.1,NaN,25.51,9.6,-0.6,NaN,5
1301718,2024-10-28T09:00:00Z,32.9534,-41.7948,1019.5,NaN,25.7,10.2,0.1,NaN,NaN
4804036,2024-10-28T09:00:00Z,25.4832,-72.776,1017.6,4,27.45,11.6,-0.3,NaN,NaN
6402618,2024-10-28T09:00:00Z,18.8208,-50.9398,1013.6,NaN,28.93,10.8,0.3,NaN,NaN
6203784,2024-10-28T09:00:00Z,20.5998,-53.3104,NaN,NaN,29.28,5.6,0.0,NaN,NaN
1301725,2024-10-28T09:00:00Z,31.6742,-44.9196,1017.7,NaN,24.56,10.2,0.6,NaN,NaN
6203861,2024-10-28T09:00:00Z,36.2992,-64.8064,NaN,NaN,24.73,9.4,NaN,NaN,5
4101886,2024-10-28T09:00:00Z,18.0654,-55.4232,NaN,10,29.5,11.6,NaN,NaN,NaN
6402619,2024-10-28T09:00:00Z,21.2078,-53.06,1013.3,NaN,29.4,10.4,0.0,NaN,NaN
5801977,2024-10-28T09:00:00Z,18.4078,-61.9088,1012.3,47,30.0,10.4,0.0,NaN,NaN
3101583,2024-10-28T09:00:00Z,13.5258,-51.7138,NaN,9,29.35,10.6,NaN,NaN,NaN
1501724,2024-10-28T09:00:00Z,35.8498,-58.8052,NaN,NaN,24.1,8.8,NaN,NaN,4
4804016,2024-10-28T09:00:00Z,14.671,-47.1018,1012.8,41,29.06,10.4,0.0,NaN,NaN
7810318,2024-10-28T09:00:00Z,35.9067331,-55.1762476,1018.5,NaN,25.01,9.0,0.0,NaN,NaN
7810329,2024-10-28T09:00:00Z,36.0155367,-68.9538448,1025.7,NaN,24.58,9.8,0.0,NaN,NaN
7810298,2024-10-28T09:00:00Z,36.0952738,-56.9959337,1018.2,NaN,23.87,8.4,0.0,NaN,NaN
7810330,2024-10-28T09:00:00Z,28.6430422,-73.8078199,1020.5,NaN,26.59,10.0,0.0,NaN,NaN
7810327,2024-10-28T09:00:00Z,30.9296793,-72.8730609,1022.0,NaN,25.38,8.8,0.0,NaN,NaN
7810293,2024-10-28T09:00:00Z,39.5876707,-45.0853423,1017.8,NaN,20.02,7.2,0.0,NaN,NaN
7810380,2024-10-28T09:00:00Z,37.737519,-63.5602138,1025.1,NaN,24.21,10.2,0.0,NaN,NaN
7810294,2024-10-28T09:00:00Z,34.0819026,-73.1527401,1023.9,NaN,24.8,7.4,0.0,NaN,NaN
7810320,2024-10-28T09:00:00Z,36.8801997,-60.8960029,1023.0,NaN,23.31,9.4,0.0,NaN,NaN
7810321,2024-10-28T09:00:00Z,36.6619206,-43.603098,1018.5,NaN,22.63,7.6,0.0,NaN,NaN
7810325,2024-10-28T09:00:00Z,31.4357801,-63.8676445,1020.0,NaN,25.58,9.8,0.0,NaN,NaN
7810328,2024-10-28T09:00:00Z,32.5046734,-76.4677542,1023.0,NaN,26.03,10.0,0.0,NaN,NaN
7810331,2024-10-28T09:00:00Z,33.6867306,-72.8668773,1023.7,NaN,24.67,9.6,0.0,NaN,NaN
7810297,2024-10-28T09:00:00Z,31.9581162,-47.1492349,1016.5,NaN,23.57,8.8,0.0,NaN,NaN
7810377,2024-10-28T09:00:00Z,34.7093578,-67.8145822,1024.1,NaN,24.31,9.0,0.0,NaN,NaN
7810378,2024-10-28T09:00:00Z,34.1837896,-67.9529217,1023.4,NaN,24.37,9.0,0.0,NaN,NaN
7810332,2024-10-28T09:00:00Z,34.524456,-65.8684774,1023.2,NaN,24.34,9.6,0.0,NaN,NaN
7810314,2024-10-28T09:00:00Z,39.2042731,-54.6921843,1020.7,NaN,24.18,10.0,0.0,NaN,NaN
7810379,2024-10-28T09:00:00Z,38.7846297,-45.7747014,1017.4,NaN,23.39,10.2,0.0,NaN,NaN
7810396,2024-10-28T09:04:00Z,26.913496,-89.6792808,NaN,NaN,26.64,NaN,0.0,NaN,4094
7810388,2024-10-28T09:00:00Z,18.6548095,-95.258549,996.4,NaN,23.45,10.2,0.0,NaN,NaN
7810389,2024-10-28T09:00:00Z,26.3447333,-94.1620343,1018.6,NaN,27.76,10.4,0.0,NaN,NaN
1301714,2024-10-28T10:00:00Z,29.5652,-64.1446,1019.1,NaN,27.23,10.4,0.8,NaN,NaN
1301735,2024-10-28T10:00:00Z,24.224,-44.2808,1016.1,NaN,28.11,10.2,1.0,NaN,NaN
6402615,2024-10-28T10:00:00Z,25.6772,-73.3218,1018.3,NaN,28.1,10.4,1.0,NaN,NaN
4102557,2024-10-28T10:00:00Z,35.058,-71.9958,1024.8,6,26.64,10.2,0.8,NaN,3
1301726,2024-10-28T10:00:00Z,27.7852,-50.549,1015.8,NaN,27.4,10.6,1.1,NaN,NaN
4102547,2024-10-28T10:00:00Z,29.4872,-77.7196,1021.9,12,27.25,8.2,0.0,NaN,NaN
4101860,2024-10-28T10:00:00Z,21.087,-44.6572,NaN,18,28.02,10.2,NaN,NaN,3
7810318,2024-10-28T10:00:00Z,35.9106346,-55.177351,1018.6,NaN,25.03,9.2,0.0,NaN,NaN
2802011,2024-10-28T10:00:00Z,39.3958,-70.7896,1028.5,20,19.99,11.8,0.7,NaN,NaN
3101577,2024-10-28T10:00:00Z,12.8988,-42.6782,NaN,9,28.54,11.0,NaN,NaN,NaN
7810329,2024-10-28T10:00:00Z,36.0152854,-68.9610236,1026.0,NaN,24.59,9.8,0.0,NaN,NaN
3101515,2024-10-28T10:00:00Z,35.503,-55.0524,NaN,NaN,24.23,12.8,NaN,NaN,NaN
7810298,2024-10-28T10:00:00Z,36.0843168,-57.0068701,1018.6,NaN,23.85,8.6,0.0,NaN,NaN
7810290,2024-10-28T10:00:00Z,31.7158,-72.204,1023.0,39,25.44,11.2,0.0,NaN,NaN
7810330,2024-10-28T10:00:00Z,28.6348861,-73.8172882,1021.1,NaN,26.58,10.0,0.0,NaN,NaN
7810327,2024-10-28T10:00:00Z,30.9287233,-72.886609,1022.3,NaN,25.41,8.8,0.0,NaN,NaN
4101542,2024-10-28T10:00:00Z,34.5356,-42.5672,NaN,NaN,NaN,8.2,NaN,NaN,NaN
4101851,2024-10-28T10:00:00Z,27.8786,-59.9308,1016.1,NaN,27.87,11.0,0.8,NaN,NaN
4402670,2024-10-28T10:00:00Z,21.6206,-78.853,1014.2,NaN,25.33,10.4,0.1,NaN,NaN
4402721,2024-10-28T10:00:00Z,18.6218,-59.2938,1013.2,NaN,29.77,10.6,0.9,NaN,NaN
7810293,2024-10-28T10:00:00Z,39.6017496,-45.0690154,1018.1,NaN,20.12,7.2,0.0,NaN,NaN
4101861,2024-10-28T10:00:00Z,28.4738,-47.6686,1016.1,NaN,26.41,10.4,-0.1,NaN,5
1701718,2024-10-28T10:00:00Z,20.8132,-69.6372,1051.7,NaN,NaN,NaN,0.0,NaN,NaN
4101858,2024-10-28T10:00:00Z,32.3734,-63.0046,NaN,9,NaN,10.2,NaN,NaN,5
7810380,2024-10-28T10:00:00Z,37.7483769,-63.5767787,1025.5,NaN,24.3,10.4,0.0,NaN,NaN
7810294,2024-10-28T10:00:00Z,34.083328,-73.1616672,1024.4,NaN,24.79,7.4,0.0,NaN,NaN
7810381,2024-10-28T10:00:00Z,19.1168,-94.5228,1015.9,14,28.61,11.2,0.0,NaN,NaN
7810291,2024-10-28T10:03:00Z,28.1576,-74.8518,1021.0,45,26.99,11.2,0.0,NaN,NaN
7810311,2024-10-28T10:00:00Z,37.0068,-75.8156,1028.8,33,18.21,11.2,0.0,NaN,NaN
7810323,2024-10-28T10:00:00Z,26.939,-60.6716,1017.2,23,28.12,11.2,0.0,NaN,NaN
7810312,2024-10-28T10:00:00Z,36.2146,-68.3304,1025.9,31,24.56,11.4,0.0,NaN,NaN
6203842,2024-10-28T10:00:00Z,28.4534,-52.4112,1016.1,NaN,28.18,10.8,0.7,NaN,NaN
7810324,2024-10-28T10:03:00Z,32.662,-65.2374,1020.4,37,25.16,11.2,0.0,NaN,NaN
7810320,2024-10-28T10:00:00Z,36.8743827,-60.8914921,1023.3,NaN,23.3,9.4,0.0,NaN,NaN
7801572,2024-10-28T10:00:00Z,19.4978,-58.6936,1013.2,49,29.8,10.8,0.0,NaN,NaN
7810321,2024-10-28T10:00:00Z,36.6574507,-43.606178,1018.6,NaN,22.63,7.6,0.0,NaN,NaN
7810325,2024-10-28T10:00:00Z,31.4376072,-63.8692034,1020.1,NaN,25.54,9.8,0.0,NaN,NaN
4101862,2024-10-28T10:00:00Z,16.2912,-51.402,1012.6,NaN,29.23,10.2,0.9,NaN,5
7810322,2024-10-28T10:00:00Z,23.6374,-68.6432,1016.3,29,29.02,10.0,0.0,NaN,NaN
4402885,2024-10-28T10:00:00Z,24.7958,-44.1882,1017.6,40,28.16,7.4,0.0,NaN,NaN
7810328,2024-10-28T10:00:00Z,32.5092506,-76.4671626,1023.4,NaN,26.06,10.0,0.0,NaN,NaN
6203839,2024-10-28T10:00:00Z,32.7346,-49.5498,1015.2,NaN,25.22,10.0,0.6,NaN,NaN
4402674,2024-10-28T10:00:00Z,25.5662,-61.7226,1016.5,NaN,29.08,10.4,0.9,NaN,NaN
7810383,2024-10-28T10:00:00Z,24.4212,-89.4464,1017.9,53,27.87,10.0,0.0,NaN,NaN
5802000,2024-10-28T10:00:00Z,25.0182,-72.2822,1017.4,21,27.6,11.8,0.6,NaN,1
7810331,2024-10-28T10:00:00Z,33.6866946,-72.8798303,1024.2,NaN,24.67,9.6,0.0,NaN,NaN
7810297,2024-10-28T10:00:00Z,31.9537632,-47.1579917,1016.4,NaN,23.58,9.0,0.0,NaN,NaN
1301810,2024-10-28T10:00:00Z,38.5694,-39.585,1022.9,22,21.0,11.4,0.2,NaN,NaN
6402616,2024-10-28T10:00:00Z,27.892,-46.2654,1016.7,NaN,27.42,10.4,0.7,NaN,NaN
7810377,2024-10-28T10:00:00Z,34.6907653,-67.8304883,1024.5,NaN,24.21,9.2,0.0,NaN,NaN
1501780,2024-10-28T10:00:00Z,29.6262,-60.7604,NaN,NaN,27.6,10.2,NaN,NaN,5
4402675,2024-10-28T10:00:00Z,31.4048,-66.152,1020.3,NaN,25.46,10.4,0.2,NaN,NaN
4601782,2024-10-28T10:00:00Z,29.8076,-48.2018,1016.2,NaN,27.28,13.2,0.5,NaN,NaN
7810378,2024-10-28T10:00:00Z,34.1722024,-67.9786391,1023.8,NaN,24.33,9.2,0.0,NaN,NaN
4101859,2024-10-28T10:00:00Z,16.2498,-52.778,1012.8,8,29.25,10.2,1.0,NaN,5
7810332,2024-10-28T10:00:00Z,34.523308,-65.8686159,1023.3,NaN,24.37,9.8,0.0,NaN,NaN
4402665,2024-10-28T10:00:00Z,26.5682,-78.7972,1019.9,NaN,NaN,8.8,0.2,NaN,5
6203771,2024-10-28T10:00:00Z,25.9568,-53.488,1013.1,NaN,27.05,10.4,0.1,NaN,NaN
4402882,2024-10-28T10:00:00Z,34.652,-47.6162,1016.3,35,23.4,7.2,0.0,NaN,NaN
7810314,2024-10-28T10:00:00Z,39.1807824,-54.6970091,1021.1,NaN,24.08,10.2,0.0,NaN,NaN
5301665,2024-10-28T10:00:00Z,38.9336,-70.405,NaN,1,20.95,14.6,NaN,NaN,NaN
4102501,2024-10-28T10:00:00Z,13.8814,-72.1268,NaN,13,30.22,11.6,NaN,NaN,2
2802022,2024-10-28T10:00:00Z,36.5108,-73.3616,1026.7,16,22.57,12.2,0.8,NaN,NaN
6203772,2024-10-28T10:00:00Z,36.1782,-65.9488,1024.9,NaN,24.31,10.4,0.9,NaN,NaN
6402617,2024-10-28T10:00:00Z,32.2718,-55.8408,1018.8,NaN,26.63,10.6,0.4,NaN,NaN
4201523,2024-10-28T10:00:00Z,32.4874,-49.307,NaN,NaN,25.62,12.6,NaN,NaN,NaN
1301712,2024-10-28T10:00:00Z,23.8074,-62.6558,1015.5,NaN,29.04,10.0,1.0,NaN,NaN
7810379,2024-10-28T10:00:00Z,38.788841,-45.7514494,1017.8,NaN,23.38,10.4,0.0,NaN,NaN
1301737,2024-10-28T10:00:00Z,28.8514,-59.6182,1017.6,NaN,27.61,10.6,0.8,NaN,NaN
6203890,2024-10-28T10:00:00Z,10.9414,-45.7888,1011.9,NaN,28.87,11.2,1.0,NaN,NaN
1301731,2024-10-28T10:00:00Z,21.3726,-52.564,1014.2,NaN,29.07,11.4,1.0,NaN,665
5301664,2024-10-28T10:00:00Z,38.357,-74.735,NaN,2,18.19,15.4,NaN,NaN,NaN
1301795,2024-10-28T10:00:00Z,25.5088,-74.4986,1017.9,NaN,NaN,9.4,0.0,NaN,NaN
4102500,2024-10-28T10:00:00Z,20.4648,-60.1196,NaN,17,30.08,11.6,NaN,NaN,1
6203597,2024-10-28T10:00:00Z,27.2838,-75.721,NaN,NaN,27.06,8.6,0.0,NaN,NaN
6203849,2024-10-28T10:00:00Z,36.2822,-64.776,1024.6,NaN,24.83,9.8,1.2,NaN,3
3801598,2024-10-28T10:00:00Z,37.1556,-61.2084,1023.2,23,24.41,11.8,0.7,NaN,1
1301817,2024-10-28T10:00:00Z,32.5268,-65.338,1020.4,21,25.16,11.6,0.3,NaN,1
6203846,2024-10-28T10:00:00Z,30.255,-43.787,1018.1,NaN,26.5,10.6,0.8,NaN,NaN
1301818,2024-10-28T10:00:00Z,32.2636,-66.0358,1020.5,48,24.97,11.6,0.4,NaN,1
1301797,2024-10-28T10:00:00Z,19.663,-57.5192,1013.5,23,29.73,8.6,0.0,NaN,NaN
1301770,2024-10-28T10:00:00Z,28.804,-51.566,1016.1,NaN,27.11,11.0,0.9,NaN,NaN
1301798,2024-10-28T10:00:00Z,31.193,-41.2738,1020.5,NaN,26.21,10.4,0.0,NaN,NaN
4402744,2024-10-28T10:00:00Z,34.8946,-56.4646,1018.4,NaN,25.51,9.6,0.1,NaN,4
1301718,2024-10-28T10:00:00Z,32.9554,-41.7874,1019.9,NaN,25.69,10.2,0.6,NaN,NaN
4804036,2024-10-28T10:00:00Z,25.4766,-72.7886,1018.3,4,27.43,11.6,0.9,NaN,NaN
6402618,2024-10-28T10:00:00Z,18.8148,-50.9378,1014.1,NaN,28.93,10.8,0.9,NaN,NaN
6203784,2024-10-28T10:00:00Z,20.5912,-53.3132,NaN,NaN,29.28,5.6,0.0,NaN,NaN
1301725,2024-10-28T10:00:00Z,31.6914,-44.9126,1018.3,NaN,24.56,10.2,0.7,NaN,NaN
6203861,2024-10-28T10:00:00Z,36.297,-64.7976,NaN,NaN,24.69,9.6,NaN,NaN,4
7810389,2024-10-28T10:00:00Z,26.3293981,-94.1691458,1018.6,NaN,27.84,10.4,0.0,NaN,NaN
4101886,2024-10-28T10:00:00Z,18.0596,-55.4248,NaN,10,29.47,11.6,NaN,NaN,1
6402619,2024-10-28T10:00:00Z,21.2106,-53.0592,1014.0,NaN,29.41,10.4,1.0,NaN,NaN
5801977,2024-10-28T10:00:00Z,18.4124,-61.914,1012.8,43,29.98,10.4,0.0,NaN,NaN
3101583,2024-10-28T10:00:00Z,13.5336,-51.7164,NaN,9,29.34,10.6,NaN,NaN,NaN
1501724,2024-10-28T10:00:00Z,35.8412,-58.8124,NaN,NaN,24.09,8.8,NaN,NaN,3
4804016,2024-10-28T10:00:00Z,14.67,-47.0988,1013.7,45,29.07,10.4,0.0,NaN,NaN
1701715,2024-10-28T10:03:00Z,25.579,-58.8598,1015.2,NaN,29.21,7.6,0.0,NaN,NaN
1301714,2024-10-28T11:00:00Z,29.5748,-64.1468,1019.5,NaN,27.22,10.4,1.1,NaN,NaN
1301735,2024-10-28T11:00:00Z,24.2238,-44.2872,1016.6,NaN,28.12,10.2,1.2,NaN,NaN
6402615,2024-10-28T11:00:00Z,25.6696,-73.3466,1018.5,NaN,28.1,10.4,1.3,NaN,NaN
4102557,2024-10-28T11:00:00Z,35.0726,-71.99,1025.2,6,26.63,10.2,1.3,NaN,5
1301726,2024-10-28T11:00:00Z,27.7876,-50.5432,1016.4,NaN,27.43,10.6,1.4,NaN,NaN
4102547,2024-10-28T11:00:00Z,29.4902,-77.7294,1022.5,12,27.22,8.2,0.0,NaN,NaN
4101860,2024-10-28T11:00:00Z,21.0848,-44.6568,NaN,18,28.02,10.2,NaN,NaN,5
7810318,2024-10-28T11:00:00Z,35.9154909,-55.1778078,1018.9,NaN,24.99,9.2,0.0,NaN,NaN
2802011,2024-10-28T11:00:00Z,39.3944,-70.793,1029.0,18,19.98,11.8,1.2,NaN,NaN
3101577,2024-10-28T11:00:00Z,12.9022,-42.6804,NaN,9,28.55,11.0,NaN,NaN,NaN
7810326,2024-10-28T11:00:00Z,26.8322216,-77.3717639,1019.5,NaN,24.21,8.6,0.0,NaN,NaN
7810329,2024-10-28T11:00:00Z,36.0144274,-68.9676508,1026.4,NaN,24.62,9.8,0.0,NaN,NaN
3101515,2024-10-28T11:00:00Z,35.5004,-55.0468,NaN,NaN,24.27,12.8,NaN,NaN,NaN
7810298,2024-10-28T11:00:00Z,36.0727735,-57.0143886,1019.5,NaN,23.9,8.6,0.0,NaN,NaN
7810290,2024-10-28T11:00:00Z,31.7102,-72.209,1023.5,40,25.44,11.2,0.0,NaN,NaN
7810330,2024-10-28T11:00:00Z,28.625514,-73.8285943,1021.6,NaN,26.56,10.0,0.0,NaN,NaN
7810327,2024-10-28T11:00:00Z,30.9296916,-72.9014627,1022.8,NaN,25.4,8.8,0.0,NaN,NaN
4101542,2024-10-28T11:00:00Z,34.5398,-42.5642,NaN,NaN,NaN,8.2,NaN,NaN,NaN
4101851,2024-10-28T11:00:00Z,27.8866,-59.925,1016.5,NaN,27.89,11.0,1.2,NaN,NaN
4402670,2024-10-28T11:00:00Z,21.6206,-78.853,1014.8,NaN,25.33,10.4,1.2,NaN,NaN
4402721,2024-10-28T11:00:00Z,18.619,-59.2998,1014.1,NaN,29.77,10.6,1.7,NaN,NaN
7810293,2024-10-28T11:00:00Z,39.6160082,-45.0556079,1017.2,NaN,20.21,7.2,0.0,NaN,NaN
4101861,2024-10-28T11:00:00Z,28.4812,-47.683,1017.2,NaN,26.43,10.4,0.9,NaN,5
1701718,2024-10-28T11:00:00Z,20.817,-69.6486,857.6,NaN,NaN,NaN,0.0,NaN,NaN
4101858,2024-10-28T11:00:00Z,32.3712,-63.011,NaN,9,NaN,10.2,NaN,NaN,4
7810380,2024-10-28T11:00:00Z,37.7578181,-63.5922822,1026.3,NaN,24.28,10.4,0.0,NaN,NaN
7810294,2024-10-28T11:00:00Z,34.0843749,-73.1708432,1024.8,NaN,24.81,7.4,0.0,NaN,NaN
7810381,2024-10-28T11:00:00Z,19.1214,-94.5,1016.1,17,28.62,11.2,0.0,NaN,NaN
7810291,2024-10-28T11:00:00Z,28.164,-74.8656,1021.5,49,26.97,11.2,0.0,NaN,NaN
7810311,2024-10-28T11:00:00Z,37.0076,-75.815,1029.2,36,18.22,11.2,0.0,NaN,NaN
7810323,2024-10-28T11:00:00Z,26.9458,-60.6724,1017.5,22,28.14,11.2,0.0,NaN,NaN
7810312,2024-10-28T11:00:00Z,36.2096,-68.3336,1026.4,40,24.59,11.2,0.0,NaN,NaN
6203842,2024-10-28T11:00:00Z,28.451,-52.4162,1016.7,NaN,28.23,10.8,1.3,NaN,NaN
7810324,2024-10-28T11:04:00Z,32.666,-65.2436,1021.2,27,25.16,11.2,0.0,NaN,NaN
7810320,2024-10-28T11:00:00Z,36.8673313,-60.8902105,1023.8,NaN,23.29,9.4,0.0,NaN,NaN
7801572,2024-10-28T11:00:00Z,19.4954,-58.6978,1014.0,60,29.83,10.8,0.0,NaN,NaN
7810321,2024-10-28T11:00:00Z,36.6533552,-43.6085484,1018.9,NaN,22.63,7.6,0.0,NaN,NaN
